0	/Vicon/Objects/Descriptors:o
1	/Vicon/Objects/Data:o
#DATA#
1		9	0.453369	14.0 26.0 5.0 310.0 527941.0 594.729 -457.372 41.3736 -0.006273 -0.003272 0.266666 547.568 -149.972 58.7148 0.002741 0.017417 -0.041001 511.286 192.629 57.8825 -0.00067 0.011719 -0.151176 0.0 0.0 0.0 0.0 0.0 0.0
1		10	0.504114	14.0 26.0 5.0 373.0 527946.0 594.654 -457.397 41.3797 -0.005869 -0.001595 0.267441 547.629 -149.881 58.7157 0.004236 0.015546 -0.040078 511.468 192.65 57.9324 -0.001016 0.008499 -0.149535 0.0 0.0 0.0 0.0 0.0 0.0
1		11	0.554925	14.0 26.0 5.0 419.0 527951.0 594.633 -457.363 41.4069 -0.00578 -0.001605 0.268417 547.588 -149.851 58.7433 0.004048 0.016686 -0.03989 511.441 192.712 57.9709 -0.001039 0.00931 -0.150557 0.0 0.0 0.0 0.0 0.0 0.0
1		12	0.60567	14.0 26.0 5.0 466.0 527956.0 594.672 -457.397 41.3648 -0.00587 -0.00224 0.26759 547.632 -149.87 58.7148 0.004316 0.015974 -0.040335 511.454 192.667 57.9619 -0.000485 0.009175 -0.149594 0.0 0.0 0.0 0.0 0.0 0.0
1		13	0.656454	14.0 26.0 5.0 513.0 527961.0 594.667 -457.401 41.3653 -0.005773 -0.001913 0.267928 547.622 -149.869 58.7227 0.004232 0.016515 -0.040561 511.423 192.588 57.9311 -0.000958 0.009095 -0.149744 0.0 0.0 0.0 0.0 0.0 0.0
1		14	0.70724	14.0 26.0 5.0 560.0 527966.0 594.663 -457.361 41.3739 -0.005327 -0.00233 0.267889 547.684 -149.974 58.7037 0.003125 0.015658 -0.039126 511.462 192.674 57.9532 -0.000434 0.008528 -0.14929 0.0 0.0 0.0 0.0 0.0 0.0
1		15	0.758017	14.0 26.0 5.0 623.0 527971.0 594.553 -457.46 41.3652 -0.006731 -0.001178 0.268196 547.692 -149.982 58.6883 0.003428 0.015665 -0.039827 511.276 192.57 57.8953 -0.002271 0.011993 -0.151542 0.0 0.0 0.0 0.0 0.0 0.0
1		16	0.808799	14.0 26.0 5.0 669.0 527976.0 594.675 -457.368 41.3668 -0.005388 -0.00264 0.268032 547.787 -149.978 58.6046 0.002547 0.012992 -0.04063 511.274 192.433 57.9128 -0.00435 0.010977 -0.151642 0.0 0.0 0.0 0.0 0.0 0.0
1		17	0.859574	14.0 26.0 5.0 732.0 527982.0 594.678 -457.39 41.3531 -0.005574 -0.002588 0.26825 547.686 -149.963 58.689 0.003124 0.015433 -0.040939 511.454 192.34 57.9071 -0.005403 0.008206 -0.151364 0.0 0.0 0.0 0.0 0.0 0.0
1		18	0.910359	14.0 26.0 5.0 779.0 527987.0 594.7 -457.4 41.3773 -0.005908 -0.002983 0.268096 547.616 -150.027 58.7073 0.001297 0.018339 -0.039535 511.486 192.431 57.9251 -0.004531 0.008319 -0.149718 0.0 0.0 0.0 0.0 0.0 0.0
1		19	0.96116	14.0 26.0 5.0 826.0 527992.0 594.723 -457.277 41.3823 -0.004196 -0.00343 0.26674 547.696 -150.007 58.6892 0.002435 0.015068 -0.039578 511.405 192.382 57.9343 -0.005835 0.009605 -0.150527 0.0 0.0 0.0 0.0 0.0 0.0
1		20	1.01193	14.0 26.0 5.0 873.0 527997.0 594.753 -457.298 41.3384 -0.004797 -0.004074 0.266191 547.708 -150.012 58.6793 0.002392 0.015005 -0.040301 511.371 192.399 57.8434 -0.005066 0.010101 -0.150256 0.0 0.0 0.0 0.0 0.0 0.0
1		21	1.06271	14.0 26.0 5.0 919.0 528002.0 594.523 -457.41 41.3688 -0.004465 -0.000655 0.269051 547.667 -149.997 58.6838 0.00201 0.017516 -0.039627 511.449 192.392 57.9024 -0.005089 0.00878 -0.149988 0.0 0.0 0.0 0.0 0.0 0.0
1		22	1.1135	14.0 26.0 5.0 982.0 528007.0 594.669 -457.228 41.3939 -0.004147 -0.00272 0.266933 547.568 -150.029 58.685 0.001283 0.01764 -0.039152 511.45 192.482 57.9143 -0.004032 0.009012 -0.149863 0.0 0.0 0.0 0.0 0.0 0.0
1		23	1.16427	14.0 26.0 6.0 29.0 528012.0 594.72 -457.286 41.3734 -0.004651 -0.00407 0.267232 547.662 -149.965 58.6879 0.003082 0.015254 -0.039648 511.33 192.368 57.8724 -0.005652 0.010485 -0.150676 0.0 0.0 0.0 0.0 0.0 0.0
1		24	1.21507	14.0 26.0 6.0 76.0 528017.0 594.621 -457.418 41.3907 -0.005843 -0.001161 0.268273 547.67 -149.944 58.6843 0.004013 0.015427 -0.040174 511.589 192.426 57.9485 -0.004413 0.005781 -0.149232 0.0 0.0 0.0 0.0 0.0 0.0
1		25	1.26583	14.0 26.0 6.0 123.0 528022.0 594.647 -457.338 41.377 -0.004453 -0.001556 0.268296 547.436 -149.939 58.7198 0.002129 0.018964 -0.039068 511.448 192.554 57.9133 -0.002042 0.008881 -0.150449 0.0 0.0 0.0 0.0 0.0 0.0
1		26	1.31661	14.0 26.0 6.0 169.0 528027.0 594.723 -457.319 41.3743 -0.005045 -0.002977 0.267144 547.636 -149.842 58.7334 0.004841 0.016869 -0.04063 511.427 192.48 57.934 -0.003316 0.008985 -0.150038 0.0 0.0 0.0 0.0 0.0 0.0
1		27	1.36739	14.0 26.0 6.0 232.0 528032.0 594.629 -457.39 41.3895 -0.00541 -0.001636 0.267839 547.618 -149.87 58.7203 0.00424 0.016035 -0.040149 511.379 192.597 57.9513 -0.001844 0.010442 -0.150419 0.0 0.0 0.0 0.0 0.0 0.0
1		28	1.41817	14.0 26.0 6.0 279.0 528037.0 594.661 -457.374 41.3491 -0.005257 -0.002016 0.268133 547.471 -149.698 58.782 0.0067 0.02035 -0.03995 511.437 192.508 57.9368 -0.003121 0.008979 -0.149944 0.0 0.0 0.0 0.0 0.0 0.0
1		29	1.46896	14.0 26.0 6.0 341.0 528043.0 594.644 -457.352 41.3931 -0.004132 -0.002891 0.268035 547.626 -149.841 58.7104 0.004855 0.015927 -0.04012 511.457 192.587 57.9231 -0.001542 0.008865 -0.150849 0.0 0.0 0.0 0.0 0.0 0.0
1		30	1.51974	14.0 26.0 6.0 388.0 528048.0 594.727 -457.337 41.4369 -0.006167 -0.004028 0.265945 546.811 -149.987 58.9182 0.016799 0.005146 -0.000865 511.334 192.588 57.8986 -0.001379 0.010727 -0.15207 0.0 0.0 0.0 0.0 0.0 0.0
1		31	1.57056	14.0 26.0 6.0 435.0 528053.0 594.701 -457.581 41.4487 -0.010253 -0.00245 0.266665 543.403 -151.64 58.9901 0.013243 0.002336 0.078717 511.343 192.632 57.8662 -0.000871 0.010628 -0.151116 0.0 0.0 0.0 0.0 0.0 0.0
1		32	1.6213	14.0 26.0 6.0 482.0 528058.0 594.729 -457.731 41.4832 -0.015748 -0.004193 0.263919 542.884 -151.878 59.0388 0.010274 0.004396 0.09176 511.455 192.506 57.9144 -0.003101 0.008822 -0.150597 0.0 0.0 0.0 0.0 0.0 0.0
1		33	1.67209	14.0 26.0 6.0 529.0 528063.0 594.668 -457.37 41.3974 -0.005298 -0.00231 0.267927 543.484 -151.859 58.8825 0.014012 0.007869 0.091423 511.465 192.604 57.9648 -0.001794 0.008856 -0.150177 0.0 0.0 0.0 0.0 0.0 0.0
1		34	1.72286	14.0 26.0 6.0 591.0 528068.0 594.64 -457.363 41.3925 -0.004882 -0.002427 0.267986 542.178 -152.769 59.02 0.007468 0.006435 0.135164 511.287 192.58 57.8873 -0.002074 0.01159 -0.151613 0.0 0.0 0.0 0.0 0.0 0.0
1		35	1.77365	14.0 26.0 6.0 638.0 528073.0 594.383 -457.282 41.5179 -0.000781 0.001235 0.269446 540.779 -153.226 59.0202 0.005856 0.005586 0.170817 511.429 192.552 57.9019 -0.002186 0.009077 -0.150713 0.0 0.0 0.0 0.0 0.0 0.0
1		36	1.82443	14.0 26.0 6.0 685.0 528078.0 594.32 -457.377 41.4237 -0.002025 0.003414 0.268757 541.41 -153.59 59.2067 0.003186 0.013664 0.169028 511.443 192.707 57.9521 0.000349 0.009005 -0.149732 0.0 0.0 0.0 0.0 0.0 0.0
1		37	1.87522	14.0 26.0 6.0 732.0 528083.0 594.454 -457.394 41.4839 -0.003938 0.002014 0.26732 540.877 -153.377 59.1441 0.003637 0.009176 0.168783 511.366 192.623 57.9373 -0.00131 0.010465 -0.150315 0.0 0.0 0.0 0.0 0.0 0.0
1		38	1.92598	14.0 26.0 6.0 779.0 528088.0 594.682 -457.41 41.3516 -0.006174 -0.002645 0.26705 537.364 -154.198 58.9208 0.010068 0.003839 0.104305 511.279 192.554 57.882 -0.00222 0.011534 -0.151466 0.0 0.0 0.0 0.0 0.0 0.0
1		39	1.97677	14.0 26.0 6.0 841.0 528093.0 594.652 -457.396 41.3857 -0.005525 -0.001888 0.267417 532.242 -156.784 58.9997 0.01074 -0.007715 0.105224 511.442 192.652 57.9317 -0.00053 0.009204 -0.149666 0.0 0.0 0.0 0.0 0.0 0.0
1		40	2.02755	14.0 26.0 6.0 888.0 528098.0 594.631 -457.364 41.3916 -0.006007 -0.001793 0.26754 529.597 -160.508 59.4677 0.018723 -0.021178 0.117851 511.511 192.713 57.9641 0.000105 0.008433 -0.150079 0.0 0.0 0.0 0.0 0.0 0.0
1		41	2.07833	14.0 26.0 6.0 951.0 528104.0 594.735 -457.365 41.4393 -0.00639 -0.003673 0.267606 527.632 -167.578 62.5747 0.05775 -0.014312 0.150083 511.492 192.604 57.9664 -0.001352 0.008246 -0.150699 0.0 0.0 0.0 0.0 0.0 0.0
1		42	2.1291	14.0 26.0 6.0 998.0 528109.0 594.715 -457.365 41.3998 -0.00689 -0.003504 0.266738 527.634 -176.253 69.839 0.045219 0.004848 0.184164 511.451 192.488 57.9157 -0.003752 0.008728 -0.150145 0.0 0.0 0.0 0.0 0.0 0.0
1		43	2.1799	14.0 26.0 7.0 44.0 528114.0 594.676 -457.451 41.3715 -0.007922 -0.002331 0.267652 528.742 -186.574 78.4599 0.054121 0.030191 0.220344 511.343 192.515 57.8668 -0.002731 0.010537 -0.151264 0.0 0.0 0.0 0.0 0.0 0.0
1		44	2.23068	14.0 26.0 7.0 91.0 528119.0 594.533 -457.46 41.4091 -0.006997 -0.000915 0.26772 532.611 -198.28 88.3709 0.054086 0.044757 0.269116 511.413 192.519 57.927 -0.002986 0.009323 -0.150578 0.0 0.0 0.0 0.0 0.0 0.0
1		45	2.28146	14.0 26.0 7.0 154.0 528124.0 594.647 -457.378 41.4224 -0.00633 -0.002196 0.26804 539.899 -209.871 98.2288 0.059187 0.055371 0.323957 511.285 192.678 57.9077 -0.000327 0.011973 -0.150862 0.0 0.0 0.0 0.0 0.0 0.0
1		46	2.33223	14.0 26.0 7.0 201.0 528129.0 594.64 -457.397 41.4038 -0.006159 -0.001801 0.268158 550.568 -221.494 107.077 0.047623 0.065282 0.382987 511.459 192.558 57.9399 -0.002299 0.008587 -0.150485 0.0 0.0 0.0 0.0 0.0 0.0
1		47	2.38302	14.0 26.0 7.0 248.0 528134.0 594.648 -457.335 41.4289 -0.005551 -0.002474 0.268354 565.401 -230.913 114.139 0.039311 0.073038 0.445725 511.417 192.622 57.9821 -0.001581 0.009292 -0.149521 0.0 0.0 0.0 0.0 0.0 0.0
1		48	2.4338	14.0 26.0 7.0 279.0 528138.0 594.712 -457.253 41.4023 -0.004857 -0.003986 0.267149 578.896 -236.512 119.106 0.046225 0.087223 0.500694 511.406 192.544 57.8896 -0.002482 0.009394 -0.150194 0.0 0.0 0.0 0.0 0.0 0.0
1		49	2.48461	14.0 26.0 7.0 341.0 528144.0 594.633 -457.378 41.4113 -0.006127 -0.002186 0.268572 600.722 -238.457 123.989 0.045285 0.083404 0.561029 511.29 192.695 57.9005 0.000539 0.011692 -0.15062 0.0 0.0 0.0 0.0 0.0 0.0
1		50	2.53536	14.0 26.0 7.0 388.0 528149.0 594.651 -457.323 41.4131 -0.00492 -0.002525 0.268098 619.231 -234.942 126.284 0.044291 0.082464 0.593412 511.406 192.595 57.9395 -0.001114 0.009359 -0.150142 0.0 0.0 0.0 0.0 0.0 0.0
1		51	2.58615	14.0 26.0 7.0 451.0 528154.0 594.604 -457.351 41.435 -0.005778 -0.001991 0.268088 636.22 -225.604 127.335 0.035585 0.074525 0.617968 511.403 192.592 57.9513 -0.001923 0.009614 -0.151241 0.0 0.0 0.0 0.0 0.0 0.0
1		52	2.63692	14.0 26.0 7.0 498.0 528159.0 594.451 -457.367 41.423 -0.005454 0.000233 0.26712 653.085 -212.127 128.306 0.023974 0.067584 0.618456 511.321 192.536 57.8808 -0.002532 0.010897 -0.151698 0.0 0.0 0.0 0.0 0.0 0.0
1		53	2.68771	14.0 26.0 7.0 560.0 528165.0 594.617 -457.371 41.4321 -0.006014 -0.001955 0.268469 671.407 -189.072 128.398 0.026472 0.061451 0.6175 511.46 192.616 57.9624 -0.001259 0.00876 -0.150541 0.0 0.0 0.0 0.0 0.0 0.0
1		54	2.73849	14.0 26.0 7.0 607.0 528170.0 594.333 -457.383 41.504 -0.004628 0.003243 0.268206 685.941 -164.905 126.936 0.02839 0.042084 0.593176 511.459 192.589 57.9217 -0.001734 0.008634 -0.150366 0.0 0.0 0.0 0.0 0.0 0.0
1		55	2.78928	14.0 26.0 7.0 654.0 528175.0 594.426 -457.359 41.5021 -0.004324 0.001697 0.268455 698.683 -136.03 124.688 0.038394 0.029431 0.556215 511.422 192.514 57.9688 -0.003416 0.009245 -0.150601 0.0 0.0 0.0 0.0 0.0 0.0
1		56	2.84004	14.0 26.0 7.0 701.0 528180.0 594.438 -457.356 41.5041 -0.005321 0.002007 0.266959 710.489 -102.774 122.067 0.029662 0.008482 0.484275 511.39 192.479 57.9559 -0.004226 0.009314 -0.15163 0.0 0.0 0.0 0.0 0.0 0.0
1		57	2.89083	14.0 26.0 7.0 763.0 528185.0 594.176 -457.237 41.5613 -0.00032 0.003412 0.270333 720.714 -64.2999 119.155 0.031849 -0.028435 0.388926 511.415 192.399 57.9282 -0.004822 0.008927 -0.150083 0.0 0.0 0.0 0.0 0.0 0.0
1		58	2.9416	14.0 26.0 7.0 810.0 528190.0 594.623 -457.544 41.5082 -0.009843 -0.001719 0.26675 729.155 -26.1867 117.185 0.014969 -0.08186 0.279704 511.455 192.459 57.9024 -0.003757 0.009011 -0.150172 0.0 0.0 0.0 0.0 0.0 0.0
1		59	2.99239	14.0 26.0 7.0 857.0 528195.0 594.665 -457.324 41.4577 -0.006216 -0.002862 0.266053 735.532 12.4381 116.619 0.022936 -0.110509 0.165645 511.443 192.333 57.9452 -0.006312 0.008894 -0.15019 0.0 0.0 0.0 0.0 0.0 0.0
1		60	3.04317	14.0 26.0 7.0 904.0 528200.0 594.704 -457.326 41.4052 -0.00645 -0.003711 0.266282 741.453 48.8382 119.673 0.035236 -0.118834 0.053361 511.377 192.27 57.8044 -0.00669 0.010044 -0.150879 0.0 0.0 0.0 0.0 0.0 0.0
1		61	3.09396	14.0 26.0 7.0 951.0 528205.0 594.612 -457.378 41.4277 -0.005961 -0.001593 0.268103 743.88 81.4028 124.767 0.049492 -0.128442 -0.043275 511.455 192.333 57.8883 -0.005623 0.008717 -0.150215 0.0 0.0 0.0 0.0 0.0 0.0
1		62	3.14474	14.0 26.0 8.0 13.0 528210.0 594.49 -457.344 41.4438 -0.004498 -0.00084 0.268956 744.132 108.617 132.417 0.063755 -0.116658 -0.133688 511.427 192.347 57.921 -0.006155 0.008782 -0.149878 0.0 0.0 0.0 0.0 0.0 0.0
1		63	3.19551	14.0 26.0 8.0 60.0 528215.0 594.674 -457.327 41.4186 -0.006021 -0.002703 0.266878 743.649 129.934 144.28 0.062649 -0.102449 -0.209091 511.441 192.458 57.9292 -0.004101 0.009044 -0.150014 0.0 0.0 0.0 0.0 0.0 0.0
1		64	3.25313	14.0 26.0 8.0 123.0 528221.0 594.644 -457.377 41.4151 -0.006433 -0.002419 0.268112 743.485 145.498 163.759 0.064435 -0.090824 -0.27807 511.421 192.426 57.9012 -0.004857 0.009302 -0.150343 0.0 0.0 0.0 0.0 0.0 0.0
1		65	3.30392	14.0 26.0 8.0 169.0 528226.0 594.584 -457.309 41.4208 -0.004442 -0.001667 0.268681 742.066 148.703 181.934 0.046691 -0.057716 -0.319843 511.502 192.463 57.8884 -0.004218 0.008327 -0.150339 0.0 0.0 0.0 0.0 0.0 0.0
1		66	3.35471	14.0 26.0 8.0 216.0 528231.0 594.666 -457.279 41.4369 -0.005488 -0.002642 0.266853 739.607 145.011 198.661 0.028097 -0.02677 -0.332335 511.457 192.38 57.9265 -0.005669 0.008925 -0.14985 0.0 0.0 0.0 0.0 0.0 0.0
1		67	3.40548	14.0 26.0 8.0 263.0 528236.0 594.669 -457.31 41.436 -0.005642 -0.003116 0.266906 734.171 133.514 210.081 0.018493 0.00737 -0.326352 511.428 192.482 57.9167 -0.004239 0.009394 -0.15005 0.0 0.0 0.0 0.0 0.0 0.0
1		68	3.45627	14.0 26.0 8.0 310.0 528241.0 594.502 -457.384 41.4025 -0.005279 -0.001515 0.268465 725.018 116.285 214.957 0.005999 0.041009 -0.301957 511.425 192.408 57.9109 -0.0046 0.00897 -0.149592 0.0 0.0 0.0 0.0 0.0 0.0
1		69	3.50704	14.0 26.0 8.0 373.0 528246.0 594.615 -457.318 41.4602 -0.004159 -0.002538 0.267273 712.185 94.5192 213.111 -0.005285 0.051969 -0.270247 511.52 192.447 57.9491 -0.004156 0.007541 -0.150369 0.0 0.0 0.0 0.0 0.0 0.0
1		70	3.55782	14.0 26.0 8.0 419.0 528251.0 594.545 -457.359 41.4649 -0.005476 -0.001631 0.266928 694.498 69.6389 204.498 -0.007916 0.075565 -0.238722 511.436 192.305 57.8604 -0.005659 0.009028 -0.151063 0.0 0.0 0.0 0.0 0.0 0.0
1		71	3.6086	14.0 26.0 8.0 482.0 528257.0 594.563 -457.416 41.4156 -0.006946 -0.001311 0.266042 668.792 36.7073 188.092 -0.019697 0.086644 -0.198932 511.398 192.43 57.916 -0.004739 0.009895 -0.149987 0.0 0.0 0.0 0.0 0.0 0.0
1		72	3.6594	14.0 26.0 8.0 529.0 528262.0 594.697 -457.342 41.3944 -0.006622 -0.002834 0.265795 644.172 7.68799 172.26 -0.050042 0.090874 -0.168248 511.458 192.398 57.898 -0.005254 0.0082 -0.15053 0.0 0.0 0.0 0.0 0.0 0.0
1		73	3.71016	14.0 26.0 8.0 576.0 528267.0 594.632 -457.522 41.469 -0.009783 -0.003118 0.266334 617.748 -19.6724 154.665 -0.057039 0.093892 -0.137962 511.464 192.68 57.9594 -0.000313 0.008879 -0.150185 0.0 0.0 0.0 0.0 0.0 0.0
1		74	3.76096	14.0 26.0 8.0 623.0 528272.0 594.439 -457.264 41.5306 -0.00286 0.001206 0.267212 592.227 -44.2723 137.589 -0.062931 0.087478 -0.119293 511.474 192.599 57.9259 -0.001884 0.008632 -0.150448 0.0 0.0 0.0 0.0 0.0 0.0
1		75	3.81172	14.0 26.0 8.0 669.0 528277.0 594.439 -457.427 41.4964 -0.006334 0.002289 0.266401 569.748 -64.9736 121.551 -0.056918 0.078657 -0.092607 511.337 192.535 57.905 -0.001887 0.010459 -0.150522 0.0 0.0 0.0 0.0 0.0 0.0
1		76	3.86251	14.0 26.0 8.0 732.0 528282.0 594.577 -457.56 41.4202 -0.007161 -0.001562 0.267945 550.447 -80.79 107.408 -0.064104 0.068889 -0.073437 511.394 192.625 57.9624 -0.000982 0.009701 -0.149991 0.0 0.0 0.0 0.0 0.0 0.0
1		77	3.91329	14.0 26.0 8.0 779.0 528287.0 594.658 -457.36 41.396 -0.004963 -0.002424 0.267807 535.181 -92.1803 95.8307 -0.060236 0.066768 -0.055059 511.399 192.659 57.9271 -0.001234 0.010006 -0.14999 0.0 0.0 0.0 0.0 0.0 0.0
1		78	3.96407	14.0 26.0 8.0 826.0 528292.0 594.642 -457.385 41.4074 -0.005757 -0.002378 0.268123 524.117 -98.6423 87.3104 -0.03422 0.075208 -0.047667 511.319 192.558 57.8796 -0.002448 0.011249 -0.151423 0.0 0.0 0.0 0.0 0.0 0.0
1		79	4.01485	14.0 26.0 8.0 873.0 528297.0 594.636 -457.351 41.3736 -0.004412 -0.002179 0.267799 517.665 -101.785 79.7884 -0.024788 0.051227 -0.035902 511.438 192.632 57.9243 -0.000777 0.009203 -0.150008 0.0 0.0 0.0 0.0 0.0 0.0
1		80	4.06564	14.0 26.0 8.0 920.0 528302.0 594.544 -457.424 41.3799 -0.005224 -0.00148 0.269114 512.134 -101.581 75.1386 -0.023657 0.051217 -0.039808 511.441 192.663 57.9474 -0.000943 0.009256 -0.149959 0.0 0.0 0.0 0.0 0.0 0.0
1		81	4.11644	14.0 26.0 8.0 982.0 528307.0 594.721 -457.265 41.3775 -0.004166 -0.003959 0.26732 509.26 -100.202 73.103 -0.005144 0.04829 -0.04221 511.371 192.64 57.9635 -0.001831 0.010411 -0.150316 0.0 0.0 0.0 0.0 0.0 0.0
1		82	4.1672	14.0 26.0 9.0 29.0 528312.0 594.645 -457.409 41.3823 -0.006126 -0.00146 0.267909 506.618 -99.1841 72.2182 -0.006852 0.052525 -0.043169 511.423 192.547 57.9565 -0.002407 0.009202 -0.15127 0.0 0.0 0.0 0.0 0.0 0.0
1		83	4.21798	14.0 26.0 9.0 91.0 528318.0 594.7 -457.309 41.3606 -0.00475 -0.003262 0.267217 505.119 -98.3548 69.3418 -0.005999 0.037627 -0.051765 511.41 192.625 57.9717 -0.001061 0.009567 -0.150288 0.0 0.0 0.0 0.0 0.0 0.0
1		84	4.26875	14.0 26.0 9.0 138.0 528323.0 594.621 -457.382 41.3793 -0.005204 -0.001418 0.267809 503.859 -97.3618 66.3754 0.006105 0.038437 -0.056185 511.479 192.745 57.9657 0.000337 0.008746 -0.150415 0.0 0.0 0.0 0.0 0.0 0.0
1		85	4.31954	14.0 26.0 9.0 185.0 528328.0 594.539 -457.346 41.3956 -0.004798 -0.001019 0.267335 503.777 -97.0649 62.8984 0.005095 0.015831 -0.065101 511.434 192.642 57.9269 -0.00116 0.00961 -0.150176 0.0 0.0 0.0 0.0 0.0 0.0
1		86	4.37031	14.0 26.0 9.0 232.0 528333.0 594.65 -457.388 41.363 -0.005533 -0.001997 0.268378 503.781 -95.6146 60.1613 0.013844 0.021703 -0.080538 511.441 192.586 57.9342 -0.00223 0.008977 -0.150268 0.0 0.0 0.0 0.0 0.0 0.0
1		87	4.42112	14.0 26.0 9.0 295.0 528338.0 593.699 -458.055 41.3667 -0.005602 -0.008331 0.296084 504.205 -95.9589 59.1932 0.010131 0.02254 -0.087582 511.403 192.578 57.9431 -0.002353 0.009404 -0.150677 0.0 0.0 0.0 0.0 0.0 0.0
